2021-12-10 09:50:50.588305	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_slims=DNA+accessibility&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.platform.term_name=Illumina+HiSeq+4000&files.run_type=paired-ended&replicates.library.nucleic_acid_term_name=DNA&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR258POP/	ENCSR258POP	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170050		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF315KUW/,/files/ENCFF792IMC/,/files/ENCFF417IML/,/files/ENCFF893IBG/,/files/ENCFF767WHW/,/files/ENCFF488XIW/,/files/ENCFF778TVC/,/files/ENCFF304PTD/,/files/ENCFF100WCS/,/files/ENCFF150ULT/,/files/ENCFF020ETB/,/files/ENCFF305VNF/,/files/ENCFF713AWV/,/files/ENCFF241BEL/,/files/ENCFF917TEL/,/files/ENCFF681IJJ/,/files/ENCFF592VFA/,/files/ENCFF153IWJ/	/disease-series/ENCSR915YPK/	ENCBS314ZIV	1	1		Homo sapiens	adult	90 or above years												/replicates/eac2f70f-0ea3-4b75-98ee-64ba9acc702d/				
/experiments/ENCSR945KSP/	ENCSR945KSP	DNase-seq	DNase-seq				Homo sapiens mesothelial cell of epicardium	mesothelial cell of epicardium	GEO:GSE172953		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF055GWI/,/files/ENCFF167KZQ/,/files/ENCFF983HTR/,/files/ENCFF905LCS/,/files/ENCFF903YXP/,/files/ENCFF185PRA/,/files/ENCFF096ECV/,/files/ENCFF437GFL/,/files/ENCFF447YDA/,/files/ENCFF731CDF/,/files/ENCFF873OSO/,/files/ENCFF656SQF/,/files/ENCFF994UOU/,/files/ENCFF796SZW/,/files/ENCFF655FSO/,/files/ENCFF412UOM/		ENCBS698CFG	1	1		Homo sapiens	embryonic	5 days												/replicates/c1a58ade-2987-487f-b2b0-fa71156ec94f/				
/experiments/ENCSR756FQD/	ENCSR756FQD	DNase-seq	DNase-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; head of caudate nucleus tissue male adult (87 years)	head of caudate nucleus	GEO:GSE169980		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF051XCF/,/files/ENCFF439GSP/,/files/ENCFF676YTO/,/files/ENCFF620PFX/,/files/ENCFF129RXY/,/files/ENCFF487SUY/,/files/ENCFF821QSP/,/files/ENCFF836HPN/,/files/ENCFF977WJE/,/files/ENCFF097XXJ/,/files/ENCFF149FJP/,/files/ENCFF602BCL/,/files/ENCFF962ITO/,/files/ENCFF120ZDJ/,/files/ENCFF720NQJ/,/files/ENCFF078DDG/	/disease-series/ENCSR972RJG/	ENCBS365VGQ	1	1		Homo sapiens	adult	87 years												/replicates/51ef886d-9fad-43fb-82f1-24740205f485/				
/experiments/ENCSR650TZF/	ENCSR650TZF	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170935		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF561TTK/,/files/ENCFF350NMI/,/files/ENCFF499GBO/,/files/ENCFF168YBI/,/files/ENCFF496ZWK/,/files/ENCFF072OFG/,/files/ENCFF630QNC/,/files/ENCFF054FCW/,/files/ENCFF585ZHB/,/files/ENCFF806NJW/,/files/ENCFF653GPF/,/files/ENCFF357EMU/,/files/ENCFF225ELR/,/files/ENCFF743LZI/,/files/ENCFF708GIY/,/files/ENCFF140EOF/	/disease-series/ENCSR736EMM/	ENCBS347STK	1	1		Homo sapiens	adult	90 or above years												/replicates/a894c7e3-81de-4fe0-ae3c-c7aa2cffaed3/				
/experiments/ENCSR563CZB/	ENCSR563CZB	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170701		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF690OQN/,/files/ENCFF858DVC/,/files/ENCFF263VXS/,/files/ENCFF852PEM/,/files/ENCFF058MCL/,/files/ENCFF923MLC/,/files/ENCFF085VSF/,/files/ENCFF528KPD/,/files/ENCFF990SRP/,/files/ENCFF344UBD/,/files/ENCFF035BWH/,/files/ENCFF184UHA/,/files/ENCFF202VFV/,/files/ENCFF312RRB/,/files/ENCFF523TDQ/,/files/ENCFF124TBP/,/files/ENCFF614LDP/,/files/ENCFF541RIU/	/disease-series/ENCSR580PIT/	ENCBS457VUW	1	1		Homo sapiens	adult	90 or above years												/replicates/cc5e8dc0-1600-4216-adc2-0dfd504b562f/				
/experiments/ENCSR339TVH/	ENCSR339TVH	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus	GEO:GSE170459		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF887WPX/,/files/ENCFF940QUS/,/files/ENCFF170BCH/,/files/ENCFF223MUD/,/files/ENCFF008RYE/,/files/ENCFF617CKL/,/files/ENCFF356DAY/,/files/ENCFF502OJW/,/files/ENCFF442MKK/,/files/ENCFF576ZEH/,/files/ENCFF755XKT/,/files/ENCFF977JUF/,/files/ENCFF066NJO/,/files/ENCFF717FNI/,/files/ENCFF948ZYY/,/files/ENCFF126LDW/	/disease-series/ENCSR826YMR/	ENCBS603NEV	1	1		Homo sapiens	adult	90 or above years												/replicates/44e856eb-3063-4fa6-a0f7-2ee59cb546b5/				
/experiments/ENCSR908MUU/	ENCSR908MUU	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170582		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF423MFM/,/files/ENCFF747KEC/,/files/ENCFF057QWF/,/files/ENCFF441CZH/,/files/ENCFF805OQR/,/files/ENCFF924VXF/,/files/ENCFF554SUA/,/files/ENCFF004HBU/,/files/ENCFF156YNP/,/files/ENCFF456JYG/,/files/ENCFF812VHF/,/files/ENCFF389HFU/,/files/ENCFF050ZBZ/,/files/ENCFF444BCN/,/files/ENCFF537QPK/,/files/ENCFF612UJM/	/disease-series/ENCSR965HIN/	ENCBS946FWU	1	1		Homo sapiens	adult	90 or above years												/replicates/082b3717-aa53-4420-b0cb-ab9465719e97/				
/experiments/ENCSR086PIL/	ENCSR086PIL	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE170189		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF284TWV/,/files/ENCFF474WFU/,/files/ENCFF645ODF/,/files/ENCFF012LKX/,/files/ENCFF302RER/,/files/ENCFF849PFP/,/files/ENCFF259SZT/,/files/ENCFF615PSI/,/files/ENCFF821QJG/,/files/ENCFF656EQE/,/files/ENCFF326KNW/,/files/ENCFF255SSS/,/files/ENCFF281UNY/,/files/ENCFF738XLQ/,/files/ENCFF286RHD/,/files/ENCFF541ZIE/	/disease-series/ENCSR444YVC/	ENCBS516VWB	1	1		Homo sapiens	adult	90 or above years												/replicates/50523f59-1191-4946-a9e3-d81ff5c20432/				
/experiments/ENCSR662RIZ/	ENCSR662RIZ	DNase-seq	DNase-seq				Homo sapiens H9	H9	GEO:GSE172924		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF262BIZ/,/files/ENCFF279EOK/,/files/ENCFF067XRT/,/files/ENCFF789NME/,/files/ENCFF801ZIW/,/files/ENCFF244GTG/,/files/ENCFF348AXK/,/files/ENCFF501ROB/,/files/ENCFF244JVV/,/files/ENCFF844BFS/,/files/ENCFF991UGK/,/files/ENCFF490TWR/,/files/ENCFF903ZCB/,/files/ENCFF856EQH/,/files/ENCFF243SGT/,/files/ENCFF190JAO/,/files/ENCFF058OVJ/,/files/ENCFF921BQA/		ENCBS471SZK	1	1		Homo sapiens	embryonic	5 days												/replicates/8a90c070-9c38-407b-9339-4729e0998a69/				
/experiments/ENCSR856XGY/	ENCSR856XGY	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (89 years)	head of caudate nucleus	GEO:GSE170333		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF241LNB/,/files/ENCFF735GMN/,/files/ENCFF222UAO/,/files/ENCFF084EYW/,/files/ENCFF241GPY/,/files/ENCFF526TNK/,/files/ENCFF453XJM/,/files/ENCFF827TMG/,/files/ENCFF589IMZ/,/files/ENCFF994JYY/,/files/ENCFF882ZIX/,/files/ENCFF848GFM/,/files/ENCFF252ZOL/,/files/ENCFF605LTN/,/files/ENCFF532EQE/,/files/ENCFF582ZLA/	/disease-series/ENCSR835WYO/	ENCBS487YQU	1	1		Homo sapiens	adult	89 years												/replicates/09f6c54c-7621-4e7e-8b24-aa726c541e67/				
/experiments/ENCSR010SZN/	ENCSR010SZN	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF996DBS/,/files/ENCFF582FAU/,/files/ENCFF874ALV/,/files/ENCFF614TJC/,/files/ENCFF222PSK/,/files/ENCFF893OGT/,/files/ENCFF952GEE/,/files/ENCFF441JLG/,/files/ENCFF418CXZ/,/files/ENCFF244VUT/,/files/ENCFF361PSA/,/files/ENCFF111SXF/,/files/ENCFF912NUI/,/files/ENCFF051RPA/,/files/ENCFF822TNJ/,/files/ENCFF839WHC/	/disease-series/ENCSR992WYL/	ENCBS215MDS	1	1		Homo sapiens	adult	90 or above years												/replicates/84725bf7-614d-42cb-bf2c-3e9624996d29/				
/experiments/ENCSR639VTO/	ENCSR639VTO	DNase-seq	DNase-seq				Homo sapiens with Cognitive impairment; head of caudate nucleus tissue female adult (81 years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF858YLU/,/files/ENCFF442AIW/,/files/ENCFF724DIZ/,/files/ENCFF094ZMJ/,/files/ENCFF432SDI/,/files/ENCFF369UWG/,/files/ENCFF112PGE/,/files/ENCFF602BQT/,/files/ENCFF438JVE/,/files/ENCFF450KWE/,/files/ENCFF635KZQ/,/files/ENCFF659ZKO/,/files/ENCFF007JAJ/,/files/ENCFF666OXC/,/files/ENCFF222JHY/,/files/ENCFF933QYN/,/files/ENCFF482QJG/,/files/ENCFF972QHU/	/disease-series/ENCSR059IQI/	ENCBS284MTX	1	1		Homo sapiens	adult	81 years												/replicates/88d381ba-86bd-4e2f-b24d-d6e4fb59bbb4/				
/experiments/ENCSR637ZLM/	ENCSR637ZLM	DNase-seq	DNase-seq				Homo sapiens head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF229UUG/,/files/ENCFF740AAL/,/files/ENCFF931JGP/,/files/ENCFF563UJI/,/files/ENCFF851JVV/,/files/ENCFF561NEE/,/files/ENCFF682RSF/,/files/ENCFF303CSN/,/files/ENCFF810ITY/,/files/ENCFF321PRS/,/files/ENCFF140NNB/,/files/ENCFF855MTJ/,/files/ENCFF922ZXC/,/files/ENCFF239JTR/,/files/ENCFF508BFW/,/files/ENCFF629SVS/	/disease-series/ENCSR268QJC/	ENCBS910SCN	1	1		Homo sapiens	adult	90 or above years												/replicates/9d7fda99-9217-423b-910d-89e96a8e05e7/				
/experiments/ENCSR970DQR/	ENCSR970DQR	DNase-seq	DNase-seq				Homo sapiens chondrocyte	chondrocyte			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF436ZMZ/,/files/ENCFF296FWD/,/files/ENCFF772OPV/,/files/ENCFF932CHK/,/files/ENCFF728MPK/,/files/ENCFF515FJZ/,/files/ENCFF652AKQ/,/files/ENCFF846HIT/,/files/ENCFF469BPT/,/files/ENCFF082QHJ/,/files/ENCFF098QWQ/,/files/ENCFF099TKH/,/files/ENCFF355UMF/,/files/ENCFF203UNI/,/files/ENCFF020QSK/,/files/ENCFF589WGT/,/files/ENCFF213NSX/,/files/ENCFF415JHE/,/files/ENCFF534ZOL/,/files/ENCFF750ORP/,/files/ENCFF657PMM/,/files/ENCFF407HCZ/,/files/ENCFF272IGI/,/files/ENCFF429PXE/,/files/ENCFF141QPT/,/files/ENCFF774SBJ/,/files/ENCFF319TRQ/,/files/ENCFF501CWF/,/files/ENCFF709TXZ/,/files/ENCFF807AUZ/,/files/ENCFF081PUD/,/files/ENCFF319ZIW/		ENCBS360ANT,ENCBS994JQF	1,2	1		Homo sapiens	embryonic	5 days												/replicates/e1738ac4-36cf-4805-9564-268798f8a5f3/,/replicates/c8f77442-16e4-490b-9af5-8cfbf34bf45b/				
/experiments/ENCSR400MOP/	ENCSR400MOP	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue male adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF557AOB/,/files/ENCFF712NPC/,/files/ENCFF508VVP/,/files/ENCFF263CVB/,/files/ENCFF708QWX/,/files/ENCFF305JLM/,/files/ENCFF873DKH/,/files/ENCFF069DOH/,/files/ENCFF075UFF/,/files/ENCFF079GEP/,/files/ENCFF507BYN/,/files/ENCFF665GLI/,/files/ENCFF709KNF/,/files/ENCFF204KDV/,/files/ENCFF149HYM/,/files/ENCFF889EST/	/disease-series/ENCSR547CFO/	ENCBS882RWT	1	1		Homo sapiens	adult	90 or above years												/replicates/dbda10cc-1b4e-4fb3-83cd-ebcb012a4236/				
/experiments/ENCSR885WWJ/	ENCSR885WWJ	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue male adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF799WPU/,/files/ENCFF706LWA/,/files/ENCFF721ASA/,/files/ENCFF380PHJ/,/files/ENCFF608HYI/,/files/ENCFF484PEC/,/files/ENCFF593AXC/,/files/ENCFF585RDN/,/files/ENCFF976TBD/,/files/ENCFF809INQ/,/files/ENCFF041CWI/,/files/ENCFF058SSA/,/files/ENCFF616HFO/,/files/ENCFF145YIG/,/files/ENCFF602QED/,/files/ENCFF097ZNX/,/files/ENCFF522KEK/,/files/ENCFF052ABG/	/disease-series/ENCSR636ZQA/	ENCBS376ZDA	1	1		Homo sapiens	adult	90 or above years												/replicates/bac486b8-0f63-4db7-806a-6f5038203d63/				
/experiments/ENCSR483HUW/	ENCSR483HUW	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF137CPJ/,/files/ENCFF577EJV/,/files/ENCFF538JTI/,/files/ENCFF975ZPG/,/files/ENCFF623LWY/,/files/ENCFF589HKG/,/files/ENCFF046BNJ/,/files/ENCFF079OTX/,/files/ENCFF849FVH/,/files/ENCFF947IEA/,/files/ENCFF678NHB/,/files/ENCFF335YKX/,/files/ENCFF256JQF/,/files/ENCFF078CVS/,/files/ENCFF016KGC/,/files/ENCFF318BNT/	/disease-series/ENCSR115MIM/	ENCBS344QIE	1	1		Homo sapiens	adult	90 or above years												/replicates/8010e0c9-ac1d-4032-b4f5-9eb9b9fd674b/				
/experiments/ENCSR355PNF/	ENCSR355PNF	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF156GCW/,/files/ENCFF207YKN/,/files/ENCFF958OWN/,/files/ENCFF577LIB/,/files/ENCFF533KIS/,/files/ENCFF931NSL/,/files/ENCFF187DOW/,/files/ENCFF121ZHK/,/files/ENCFF768NMK/,/files/ENCFF327IOK/,/files/ENCFF089MSS/,/files/ENCFF885XPI/,/files/ENCFF643PIF/,/files/ENCFF444XBY/,/files/ENCFF744VDX/,/files/ENCFF455GZO/	/disease-series/ENCSR332JHU/	ENCBS689UXR	1	1		Homo sapiens	adult	90 or above years												/replicates/dc7dc643-6ff1-4b62-ae65-53e47ff16618/				
/experiments/ENCSR923BEY/	ENCSR923BEY	DNase-seq	DNase-seq				Homo sapiens with mild cognitive impairment; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF465WTB/,/files/ENCFF165KSW/,/files/ENCFF514QPP/,/files/ENCFF194ZCR/,/files/ENCFF594NFG/,/files/ENCFF109TWE/,/files/ENCFF094ZZB/,/files/ENCFF243HGU/,/files/ENCFF368TED/,/files/ENCFF363SRV/,/files/ENCFF610GJO/,/files/ENCFF681DPM/,/files/ENCFF085IJZ/,/files/ENCFF939FUQ/,/files/ENCFF459QMR/,/files/ENCFF487ASY/	/disease-series/ENCSR673KBP/	ENCBS816IOP	1	1		Homo sapiens	adult	90 or above years												/replicates/d9c19e62-d8d8-4e54-a373-dde7666dafda/				
/experiments/ENCSR161ZGA/	ENCSR161ZGA	DNase-seq	DNase-seq				Homo sapiens with Cognitive impairment, Alzheimer's disease; head of caudate nucleus tissue female adult (90 or above years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF453TUJ/,/files/ENCFF168BSJ/,/files/ENCFF925CXH/,/files/ENCFF717NBU/,/files/ENCFF347GAM/,/files/ENCFF875GCD/,/files/ENCFF287GSL/,/files/ENCFF187VZV/,/files/ENCFF658FWW/,/files/ENCFF716KAN/,/files/ENCFF942IAB/,/files/ENCFF803PBJ/,/files/ENCFF825DAH/,/files/ENCFF991KPN/,/files/ENCFF955RSP/,/files/ENCFF144SAK/,/files/ENCFF545XMN/,/files/ENCFF541URG/	/disease-series/ENCSR927NIT/	ENCBS279JIS	1	1		Homo sapiens	adult	90 or above years												/replicates/4e57c892-d19a-4385-9fdb-b2435a52cefb/				
/experiments/ENCSR785BDQ/	ENCSR785BDQ	DNase-seq	DNase-seq				Homo sapiens glomerular visceral epithelial cell child (3 years)	glomerular visceral epithelial cell	GEO:GSE90397,SCREEN-GRCh38:glomerular_visceral_epithelial_cell_child_3_years		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF892VZY/,/files/ENCFF547FEF/,/files/ENCFF752GHJ/,/files/ENCFF239JTU/,/files/ENCFF134AXS/,/files/ENCFF544CAI/,/files/ENCFF088CVN/,/files/ENCFF070LJJ/,/files/ENCFF494EHN/,/files/ENCFF273CUU/,/files/ENCFF649TPN/,/files/ENCFF584KNG/,/files/ENCFF415FGN/,/files/ENCFF312CKT/,/files/ENCFF870YDJ/,/files/ENCFF913YAL/,/files/ENCFF401MUO/,/files/ENCFF748RRL/,/files/ENCFF618DKL/,/files/ENCFF160MCT/,/files/ENCFF229TIY/,/files/ENCFF154TVQ/,/files/ENCFF944VGS/,/files/ENCFF034EEY/,/files/ENCFF806ECN/,/files/ENCFF223XEO/,/files/ENCFF071QGD/,/files/ENCFF021NUL/,/files/ENCFF909WIM/,/files/ENCFF413GAV/,/files/ENCFF908GJE/,/files/ENCFF365SKL/,/files/ENCFF798EDH/,/files/ENCFF289XWH/,/files/ENCFF089THB/,/files/ENCFF239LHL/,/files/ENCFF252XYW/,/files/ENCFF073OPM/,/files/ENCFF555AMP/,/files/ENCFF805WCL/,/files/ENCFF800WGA/,/files/ENCFF971UYN/,/files/ENCFF521OGV/,/files/ENCFF952RYJ/,/files/ENCFF880PGS/,/files/ENCFF905EGB/,/files/ENCFF097NUJ/,/files/ENCFF880WZV/,/files/ENCFF984KEA/,/files/ENCFF981TSA/,/files/ENCFF873WDN/,/files/ENCFF012RRK/,/files/ENCFF865IEI/,/files/ENCFF769PIV/,/files/ENCFF970SBC/,/files/ENCFF909EZC/,/files/ENCFF742VAV/,/files/ENCFF914VZM/,/files/ENCFF725XZI/,/files/ENCFF929FND/,/files/ENCFF979ZSZ/,/files/ENCFF214SWN/,/files/ENCFF889KLT/,/files/ENCFF888PNL/,/files/ENCFF774SBP/,/files/ENCFF980TFY/,/files/ENCFF141IXL/,/files/ENCFF438DDN/,/files/ENCFF022KQA/,/files/ENCFF385NVU/,/files/ENCFF488NSQ/,/files/ENCFF432QFV/,/files/ENCFF798GZH/,/files/ENCFF882YMG/,/files/ENCFF889UYL/,/files/ENCFF452KIL/,/files/ENCFF716ZBR/,/files/ENCFF966QRM/,/files/ENCFF479JXO/,/files/ENCFF988MDH/,/files/ENCFF321ZDX/,/files/ENCFF840WQE/,/files/ENCFF502TUQ/,/files/ENCFF231FQH/,/files/ENCFF751QJH/,/files/ENCFF769ZEJ/,/files/ENCFF221NJU/,/files/ENCFF979GSL/,/files/ENCFF813IKK/,/files/ENCFF562GHB/,/files/ENCFF943GHP/,/files/ENCFF228QFY/,/files/ENCFF003ECO/,/files/ENCFF340JTO/,/files/ENCFF640MXL/,/files/ENCFF530BMV/,/files/ENCFF960KQI/,/files/ENCFF738TYC/,/files/ENCFF288GNI/,/files/ENCFF971WLA/,/files/ENCFF944XPG/,/files/ENCFF263YZM/,/files/ENCFF938FXE/,/files/ENCFF787JPE/,/files/ENCFF251LNN/,/files/ENCFF549CVK/,/files/ENCFF769HIL/,/files/ENCFF124GVN/,/files/ENCFF621CZZ/,/files/ENCFF686KYA/,/files/ENCFF445FCV/,/files/ENCFF721BNJ/,/files/ENCFF556XQV/,/files/ENCFF392OYW/,/files/ENCFF282FNG/,/files/ENCFF128WJK/,/files/ENCFF433TSC/,/files/ENCFF074PDV/,/files/ENCFF876JMY/,/files/ENCFF351ZEA/,/files/ENCFF720RFB/,/files/ENCFF434WIC/,/files/ENCFF527DQQ/,/files/ENCFF644OGW/,/files/ENCFF411YPG/,/files/ENCFF364SHX/,/files/ENCFF088CCJ/,/files/ENCFF266BCP/,/files/ENCFF766MCS/,/files/ENCFF071OKK/,/files/ENCFF233XDL/,/files/ENCFF909VVA/,/files/ENCFF573HDW/,/files/ENCFF805QHL/,/files/ENCFF125KLI/,/files/ENCFF186BKK/,/files/ENCFF485VLU/,/files/ENCFF434RGA/,/files/ENCFF820IPT/,/files/ENCFF093IWX/,/files/ENCFF740RDO/,/files/ENCFF444AXA/,/files/ENCFF556GKS/,/files/ENCFF687AAQ/,/files/ENCFF535RAE/,/files/ENCFF689DCL/		ENCBS117LCZ,ENCBS995QIF,ENCBS826RSQ,ENCBS094MGI	1,2,3,4	1		Homo sapiens	child	3 years												/replicates/4fb7fd68-3579-45ef-97ab-076236f93cde/,/replicates/e5b6d7c5-1313-4edb-beb8-bc2078575c3c/,/replicates/4e5f0379-f1eb-4f65-b8cf-14351d05224e/,/replicates/da50034d-037e-44f0-8dc7-e5db9a066e67/				
/experiments/ENCSR042DVU/	ENCSR042DVU	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; head of caudate nucleus tissue female adult (74 years)	head of caudate nucleus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF703RTZ/,/files/ENCFF299YYS/,/files/ENCFF802FZJ/,/files/ENCFF007OIQ/,/files/ENCFF347URQ/,/files/ENCFF199BBY/,/files/ENCFF864DQS/,/files/ENCFF978OBK/,/files/ENCFF576OTG/,/files/ENCFF166KJS/,/files/ENCFF988WLS/,/files/ENCFF954GGP/,/files/ENCFF605RHF/,/files/ENCFF328HGY/,/files/ENCFF548UIU/,/files/ENCFF523XCU/		ENCBS465FCE	1	1		Homo sapiens	adult	74 years												/replicates/498f4163-b05d-48b0-9cec-1f50b0ed636b/				
/experiments/ENCSR955RQG/	ENCSR955RQG	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF825KKP/,/files/ENCFF826VXI/,/files/ENCFF427REQ/,/files/ENCFF051SJJ/,/files/ENCFF010ZNQ/,/files/ENCFF302VDY/,/files/ENCFF356QNQ/,/files/ENCFF125XXE/,/files/ENCFF986MYE/,/files/ENCFF309IUQ/,/files/ENCFF422ZQX/,/files/ENCFF169EHZ/,/files/ENCFF818CZA/,/files/ENCFF087LSE/,/files/ENCFF325KOH/,/files/ENCFF150MWQ/		ENCBS372ZWI	1	1		Homo sapiens	adult	90 or above years												/replicates/16c322fb-d62a-4105-981d-53f362e80d82/				
/experiments/ENCSR579RVI/	ENCSR579RVI	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF059YXA/,/files/ENCFF539AMI/,/files/ENCFF873YHK/,/files/ENCFF239ODM/,/files/ENCFF391NWO/,/files/ENCFF681MKR/,/files/ENCFF290JDE/,/files/ENCFF470UOI/,/files/ENCFF541XCI/,/files/ENCFF012LTE/,/files/ENCFF741SGT/,/files/ENCFF441AFX/,/files/ENCFF701ICW/,/files/ENCFF551TMW/,/files/ENCFF145VKP/,/files/ENCFF290PRY/	/disease-series/ENCSR640MJN/	ENCBS589FFO	1	1		Homo sapiens	adult	90 or above years												/replicates/cfaa6ea9-3d84-4470-a814-519664ef4d70/				
/experiments/ENCSR730IHD/	ENCSR730IHD	DNase-seq	DNase-seq				Homo sapiens with Alzheimer's disease; posterior cingulate gyrus tissue female adult (90 or above years)	posterior cingulate gyrus	GEO:GSE169901		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF666ANJ/,/files/ENCFF636ZXU/,/files/ENCFF859SRK/,/files/ENCFF417UFU/,/files/ENCFF608JIK/,/files/ENCFF753LRY/,/files/ENCFF214ZVC/,/files/ENCFF830AHG/,/files/ENCFF513GGQ/,/files/ENCFF347ZKZ/,/files/ENCFF716JDE/,/files/ENCFF865NAT/,/files/ENCFF537WAL/,/files/ENCFF207UYU/,/files/ENCFF483PRK/,/files/ENCFF836HWU/	/disease-series/ENCSR332JHU/	ENCBS436PMU	1	1		Homo sapiens	adult	90 or above years												/replicates/65f0b82b-408b-4aec-8844-894f1f54e637/				
/experiments/ENCSR849WGE/	ENCSR849WGE	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue male adult (84 years)	middle frontal area 46	GEO:GSE170319		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF212CAT/,/files/ENCFF432RWW/,/files/ENCFF239WSW/,/files/ENCFF077MCD/,/files/ENCFF525DQO/,/files/ENCFF216FNC/,/files/ENCFF186QXX/,/files/ENCFF303VMY/,/files/ENCFF221VIF/,/files/ENCFF420GSZ/,/files/ENCFF726ELY/,/files/ENCFF100UJA/,/files/ENCFF422TZL/,/files/ENCFF477CEG/,/files/ENCFF242HDL/,/files/ENCFF803PNZ/	/disease-series/ENCSR694JPJ/	ENCBS442HZW	1	1		Homo sapiens	adult	84 years												/replicates/711c54dc-5c09-498f-a384-a4f012e87504/				
